customerID,Churn,gender,IsSeniorCitizen,HasPartner,HasDependents,TenureMonths,HasPhoneService,MultipleLinesStatus,InternetServiceType,OnlineSecurityStatus,OnlineBackupStatus,DeviceProtectionStatus,TechSupportStatus,StreamingTVStatus,StreamingMoviesStatus,ContractType,IsPaperlessBilling,PaymentMethodType,MonthlyCharges,TotalCharges,DailyCharges
0248-PGHBZ,0,0,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,1,Bank transfer (automatic),0.7383084577114428,0.7064447265174245,0.024254548545053968
0253-ZTEOB,0,0,0,1,1,48,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,0.6109452736318408,0.44443803369489965,0.02007047548067808
0254-FNMCI,0,0,0,0,0,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.9119402985074626,0.87761366258943,0.029958616902347652
0254-KCJGT,0,1,0,1,0,52,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),0.6283582089552239,0.5003057927532887,0.020642516719948222
0254-WWRKD,0,0,0,1,1,67,1,No,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),0.32139303482587056,0.3938322178629125,0.010558246873386024
0256-LTHVJ,1,0,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6248756218905472,0.25482344795753514,0.020528108472094193
0257-KXZGU,0,0,0,1,1,32,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),0.4398009950248757,0.2338737595199631,0.014448127300422985
0257-ZESQC,1,0,1,1,0,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.5666666666666667,0.22046503577198245,0.01861585632939115
0258-NOKBL,0,1,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,0.7179104477611941,0.028807985229633046,0.02358444309333752
0259-GBZSH,1,1,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6706467661691543,0.018774521117009002,0.02203175972960428
0260-ZDLGK,1,0,0,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,0.5437810945273632,0.07299792291714748,0.01786403070063611
0263-FJTQO,0,1,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),0.5199004975124378,0.40016732056312027,0.017079517001065633
0264-CNITK,0,0,0,1,1,71,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.01840796019900498,0.1581813985691207,0.0006047293100855775
0265-EDXBD,1,1,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5636815920398011,0.26362220170782363,0.018517792116944844
0265-PSUAE,0,0,0,1,1,16,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),0.8203980099502487,0.1735402723286407,0.026951314387327487
0266-CLZKZ,0,0,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.8696517412935324,0.7730325409646895,0.028569373892691603
0266-GMEAO,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.9557213930348257,0.9277348257558274,0.03139689201822686
0268-QKIWO,1,0,0,0,0,3,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.014925373134328346,0.004621509346872836,0.0004903210622315487
0269-XFESX,0,1,0,1,1,23,1,Yes,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.06069651741293533,0.05996999769213017,0.0019939723197416334
0270-THENM,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),0.5134328358208955,0.5866085852757905,0.01686704454076529
0274-JKUJR,0,1,0,1,1,7,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,0.4039800995024876,0.05156935148857605,0.013271356751067265
0277-BKSQP,0,1,0,1,1,8,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.3597014925373134,0.052654050311562436,0.011816737599780336
0277-ORXQS,0,1,0,1,1,66,0,No,DSL,No,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.32139303482587056,0.38607777521347797,0.010558246873386024
0278-YXOOG,1,1,0,0,0,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.027860696517412936,0.010968151396261252,0.0009152659828322252
0280-XJGEX,1,1,0,0,0,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.8502487562189055,0.578986845141934,0.027931956511790586
0281-CNTZX,0,1,0,1,0,63,1,No,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.01691542288557213,0.1403184860373875,0.0005556972038624221
0282-NVSJS,0,0,1,1,1,12,0,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,0.1099502487562189,0.03889914608816063,0.0036120318251057454
0285-INHLN,0,1,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),0.36318407960199006,0.1721093930302331,0.011931145847634364
0289-IVARM,0,0,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,0.4208955223880596,0.2266097392107085,0.013827053954929685
0292-WEGCH,0,0,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.6761194029850747,0.5198765289637665,0.02221154411908918
0295-PPHDO,1,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7681592039800995,0.00884491114701131,0.025235190669517064
0295-QVKPB,0,1,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),0.454726368159204,0.034537272097853684,0.014938448362654531
0297-RBCSG,0,1,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),0.4686567164179104,0.13997807523655664,0.015396081354070643
0298-XACET,0,1,0,1,1,52,0,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,0.31791044776119404,0.29254558042926376,0.010443838625531998
0301-FIDRB,0,0,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.45323383084577107,0.5383683360258482,0.014889416256431375
0301-KOBTQ,0,1,0,0,0,32,1,No,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.01791044776119402,0.06873413339487654,0.0005883852746778588
0302-JOIVN,1,0,0,1,0,8,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,0.8248756218905472,0.09509577659819987,0.02709841070599695
0303-UNCIP,0,1,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,0.46517412935323377,0.28998384491114704,0.015281673106216614
0303-WMMRN,0,1,0,0,0,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.009950248756218888,0.007760212324024925,0.00032688070815436554
0305-SQECB,0,0,0,0,1,11,0,No,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,0.17711442786069648,0.04428802215555044,0.005818476605147716
0306-JAELE,1,1,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.7746268656716417,0.050150011539349185,0.025447663129817402
0307-BCOPK,0,0,0,0,0,16,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.007960199004975133,0.03552388645280406,0.0002615045665234932
0308-GIQJT,0,1,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),0.8706467661691543,0.8497634433417955,0.028602061963507036
0308-IVGOK,0,0,0,0,0,11,0,No,DSL,No,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),0.22039800995024872,0.046595891991691674,0.007240407685619209
0310-MVLET,1,0,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8049751243781095,0.6913512577890607,0.026444649289688222
0310-SUCIN,0,0,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0.6621890547263681,0.6955111931687054,0.021753911127673064
0310-VQXAM,0,1,0,0,0,9,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.015920398009950265,0.018462958689129935,0.0005230091330469864
0311-QYWSS,0,0,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.31044776119402984,0.03413339487652897,0.010198678094416222
0311-UNPFF,1,0,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.7019900497512437,0.2602757904454189,0.023061433960290527
0314-TKOSI,0,0,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,0.36716417910447763,0.03509116085852758,0.012061898130896111
0315-LVCRK,0,1,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,0.6621890547263681,0.10038656819755366,0.021753911127673064
0318-QUUOB,1,1,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6199004975124378,0.007125548119086083,0.02036466811801701
0318-ZOPWS,0,0,0,1,0,49,1,No,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.018905472636815884,0.11014885760443112,0.0006210733454932944
0319-QZTCO,0,0,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.4024875621890548,0.0172859450726979,0.013222324644844113
0320-DWVTU,0,0,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,0.808457711442786,0.6237537502884837,0.026559057537542247
0320-JDNQG,1,1,0,1,1,23,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8119402985074626,0.26684744980383107,0.026673465785396276
0322-CHQRU,1,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.26965174129353237,0.008158319870759288,0.008858467190983323
0322-YINQP,1,1,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,0.3014925373134328,0.0034329563812600964,0.009904485457077292
0323-XWWTN,0,1,0,0,1,3,1,Yes,No internet service,No,No,No,No,No,No,Two year,1,Mailed check,0.08109452736318407,0.01182206323563351,0.0026640777714580836
0324-BRPCJ,1,0,1,1,0,68,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.8154228855721393,0.7884664204938842,0.026787874033250305
0325-XBFAC,1,1,0,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.7606965174129353,0.08325640433879529,0.02499003013840129
0326-VDYXE,0,0,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,0.7900497512437811,0.8035656588968382,0.02595432822745667
0327-WFZSY,0,1,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,0.8134328358208955,0.44042810985460423,0.026722497891619432
0328-GRPMV,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5159203980099502,0.005919686129702285,0.01694876471780388
0329-GTIAJ,1,0,0,0,0,3,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.7925373134328358,0.034214170320793914,0.026036048404495263
0330-BGYZE,0,1,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),0.8383084577114427,0.7083775675051928,0.027539699662005344
0330-IVZHA,1,0,0,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.5144278606965175,0.03592776367412878,0.01689973261158073
0334-GDDSO,1,1,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.6278606965174128,0.02479806138933764,0.0206261726845405
0334-ZFJSR,0,0,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),0.47562189054726367,0.39733441033925687,0.015624897849778701
0336-KXKFK,0,1,0,0,0,72,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.42736318407960205,0.5044368797599815,0.014039526415230028
0336-PIKEI,0,1,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),0.5587064676616916,0.6164262635587353,0.018354351762867663
0337-CNPZE,1,0,0,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8761194029850746,0.5105758135241172,0.028781846352991938
0343-QLUZP,0,1,0,0,0,60,0,No,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),0.21243781094527364,0.27760212324024924,0.0069789031190957175
0345-HKJVM,1,0,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,0.7069651741293532,0.0644818832217863,0.023224874314367712
0345-XMMUG,0,0,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.9019900497512437,0.5579852296330488,0.02963173619419329
0347-UBKUZ,0,0,0,0,0,15,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.01641791044776117,0.034808446803600276,0.0005393531684547033
0348-SDKOL,1,0,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0.8343283582089552,0.6769674590353104,0.027408947378743602
0354-VXMJC,0,1,0,1,1,23,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.013432835820895522,0.047063235633510274,0.00044128895600839427
0354-WYROK,1,0,1,1,1,31,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8024875621890547,0.33377567505192707,0.02636292911264963
0356-ERHVT,0,1,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.2751243781094527,0.058054465728132935,0.009038251580468223
0356-OBMAC,0,0,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),0.8124378109452737,0.6563004846526657,0.026689809820803996
0357-NVCRI,0,0,0,0,1,25,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.01791044776119402,0.05226171243941842,0.0005883852746778588
0361-HJRDX,0,0,0,0,0,68,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.45870646766169143,0.5216708977613663,0.015069200645916275
0362-RAOQO,0,0,0,0,0,40,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.013930348258706454,0.09363604892684053,0.00045763299141611215
0362-ZBZWJ,1,1,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6631840796019901,0.35176552042464804,0.021786599198488504
0363-QJVFX,1,1,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0.8945273631840797,0.3939649203784907,0.029386575663077518
0363-SVHYR,0,1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.6825870646766168,0.7206323563351027,0.022424016579389514
0365-BZUWY,0,1,0,1,0,17,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8388059701492537,0.19890376182783293,0.027556043697413064
0365-GXEZS,0,1,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,0.5965174129353233,0.16731479344564967,0.01959649845385425
0365-TRTPY,0,0,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),0.7258706467661692,0.38812600969305333,0.02384594765986101
0366-NQSHS,0,1,0,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.010945273631840807,0.0031790906992845607,0.0003595687789698031
0369-ZGOVK,0,0,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),0.518905472636816,0.22771751673205634,0.017046828930250196
0373-AIVNJ,0,1,0,0,0,9,0,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Mailed check,0.21194029850746265,0.04087237479806139,0.006962559083687998
0374-AACSZ,0,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,0.31741293532338305,0.0036175859681513963,0.010427494590124278
0374-FIUCA,0,1,0,1,0,65,1,No,No internet service,No,No,No,No,No,No,Two year,1,Credit card (automatic),0.021393034825870627,0.1610489268405262,0.0007027935225318865
0374-IOEGQ,0,0,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.26218905472636816,0.01198938379875375,0.008613306659867547
0375-HVGXO,1,0,0,0,0,1,0,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.16368159203980104,0.0018347565197322875,0.005377187649139324
0376-OIWME,0,1,0,1,0,36,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7497512437810945,0.3862508654511886,0.024630461359431487
0376-YMCJC,1,1,0,0,0,23,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,0.7199004975124377,0.2220632356335103,0.023649819234968384
0377-JBKKT,0,1,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,0.3950248756218906,0.14458804523424879,0.012977164113728337
0378-CJKPV,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0.9338308457711443,0.9170493884144935,0.03067775446028726
0378-NHQXU,1,0,0,1,1,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,0.6965174129353233,0.1663801061620125,0.02288164957080563
0378-TOVMS,1,0,0,0,0,3,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,0.672139303482587,0.02924071082390953,0.02208079183582743
0378-XSZPU,1,1,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),0.41840796019900495,0.40906992845603507,0.013745333777891095
0379-DJQHR,0,1,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),0.6278606965174128,0.6207939072236326,0.0206261726845405
0380-NEAVX,0,1,1,0,0,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,0.8119402985074626,0.3836083544888068,0.026673465785396276
0380-ZCSBI,0,1,0,0,0,10,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.01741293532338306,0.020759289176090465,0.00057204123927014
0383-CLDDA,0,0,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.6676616915422885,0.6783521809369951,0.021933695517157965
0384-LPITE,0,1,0,0,0,40,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),0.435820895522388,0.287647126702054,0.014317375017161234
0384-RVBPI,0,1,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),0.4592039800995025,0.15921993999538425,0.015085544681323997
0386-CWRGM,0,0,0,1,1,46,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.011442786069651711,0.10951419339949228,0.00037591281437752007
0388-EOPEX,1,0,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.5587064676616916,0.013916455111931687,0.018354351762867663
0390-DCFDQ,1,0,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.5194029850746269,0.005960073851834756,0.017063172965657913
0392-BZIUW,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),0.86318407960199,0.8736441264712671,0.02835690143239126
0394-YONDK,0,1,0,1,1,70,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.06865671641791044,0.20440226171243944,0.0022554768862651257
0396-HUJBP,0,0,0,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.010447761194029848,0.0029540733902607887,0.00034322474356208435
0396-UKGAI,0,1,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),0.3686567164179104,0.14601892453265639,0.012110930237119264
0396-YCHWO,0,1,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7676616915422886,0.39873067159012227,0.025218846634109348
0397-GZBBC,1,1,1,1,0,59,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.7522388059701491,0.6411204708054465,0.024712181536470076
0397-ZXWQF,0,1,0,0,0,67,1,No,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.02238805970149252,0.16295291945534274,0.0007354815933473232
0401-WDBXM,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),0.8686567164179103,0.8681571659358412,0.02853668582187616
0402-CQAJN,1,0,0,0,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.8323383084577115,0.4069409185321948,0.02734357123711273
0402-OAMEN,0,0,0,1,1,72,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),0.061691542288557194,0.19504961920147704,0.0020266603905570693
0404-AHASP,0,1,0,1,0,72,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.014427860696517386,0.16190860835448884,0.00047397702682383
0404-SWRVG,1,1,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.5587064676616916,0.024319178398338335,0.018354351762867663
0406-BPDVR,1,0,1,1,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),0.8283582089552238,0.6178513731825526,0.027212818953850977
0407-BDJKB,1,1,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,0.7711442786069651,0.660523886452804,0.025333254881963373
0409-WTMPL,0,0,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),0.9194029850746269,0.7509635356565889,0.030203777433463433
0410-IPFTY,0,0,0,1,0,31,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),0.6527363184079601,0.3064101084698823,0.021443374454926414
0411-EZJZE,0,0,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.417910447761194,0.017505192707131318,0.013728989742483377
0412-UCCNP,0,1,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Electronic check,0.4074626865671642,0.36430302330948533,0.013385764998921294
0415-MOSGF,1,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.2601990049751243,0.0029540733902607887,0.008547930518236673
0419-YAAPX,0,1,0,1,0,49,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),0.6671641791044776,0.49378606046618967,0.02191735148175025
0420-BWTPW,1,1,0,0,1,8,0,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.07213930348258707,0.022663281790906993,0.0023698851341191545
0420-HLGXF,0,0,1,0,0,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8109452736318408,0.46355873528732977,0.02664077771458084
0420-TXVSG,0,1,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),0.4761194029850746,0.5088449111470112,0.015641241885186417
0422-OHQHQ,0,0,0,1,1,15,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.02288557213930348,0.03198130625432726,0.000751825628755042
0422-UXFAP,0,0,0,1,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,0.8019900497512437,0.5687456727440573,0.026346585077241906
0423-UDIJQ,0,1,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,0.3079601990049751,0.04951534733441034,0.010116957917377632
